0,1,2
Saint Helena,2012,0.011
Saint Kitts and Nevis,2012,0.22
Saint Lucia,2012,0.491
Saint Pierre and Miquelon,2012,0.066
Saint Vincent and the Grenadines,2012,0.231
Samoa,2012,0.187
Sao Tome and Principe,2012,0.117
Saudi Arabia,2012,563.18
Senegal,2012,7.362
Serbia,2012,43.724
Seychelles,2012,0.425
Sierra Leone,2012,0.832
Singapore,2012,48.145
Sint Maarten,2012,0.696
Slovakia,2012,35.921
Slovenia,2012,15.737
Solomon Islands,2012,0.348
Somalia,2012,0.608
South Africa,2012,461.139
South Korea,2012,628.936
South Sudan,2012,1.33
Spain,2012,278.964
Sri Lanka,2012,15.798
St. Kitts-Nevis-Anguilla,2012,
Sudan,2012,14.539
Suriname,2012,2.635
Sweden,2012,46.774
Switzerland,2012,42.255
Syria,2012,47.231
Taiwan,2012,272.756
Tajikistan,2012,2.933
Tanzania,2012,9.062
Thailand,2012,270.268
Timor,2012,0.293
Togo,2012,2.216
Tonga,2012,0.106
Trinidad and Tobago,2012,45.556
Tunisia,2012,26.306
Turkey,2012,353.666
Turkmenistan,2012,64.534
Turks and Caicos Islands,2012,0.183
Tuvalu,2012,0.011
Uganda,2012,3.627
Ukraine,2012,303.976
United Arab Emirates,2012,201.548
United Kingdom,2012,487.517
United States,2012,5338.698
Uruguay,2012,8.592
Uzbekistan,2012,114.891
Vanuatu,2012,0.114
Venezuela,2012,182.224
Vietnam,2012,142.552
Wallis and Futuna,2012,0.026
Yemen,2012,18.268
Zambia,2012,4.166
Zimbabwe,2012,7.883
