0,1,2
South Korea,2010,595.59
South Sudan,2010,1.313
Spain,2010,283.873
Sri Lanka,2010,13.051
St. Kitts-Nevis-Anguilla,2010,
Sudan,2010,14.398
Suriname,2010,2.396
Sweden,2010,53.126
Switzerland,2010,45.049
Syria,2010,60.717
Taiwan,2010,270.148
Tajikistan,2010,2.536
Tanzania,2010,6.927
Thailand,2010,255.405
Timor,2010,0.234
Togo,2010,2.596
Tonga,2010,0.117
Trinidad and Tobago,2010,46.957
Tunisia,2010,27.101
Turkey,2010,314.38
Turkmenistan,2010,57.11
Turks and Caicos Islands,2010,0.183
Tuvalu,2010,0.011
Uganda,2010,3.57
Ukraine,2010,294.078
United Arab Emirates,2010,180.622
United Kingdom,2010,511.632
United States,2010,5675.787
Uruguay,2010,6.298
Uzbekistan,2010,103.336
Vanuatu,2010,0.121
Venezuela,2010,184.084
Vietnam,2010,138.585
Wallis and Futuna,2010,0.029
Yemen,2010,23.151
Zambia,2010,3.12
Zimbabwe,2010,7.878
