0,1,2
Syria,1994,46.19
Taiwan,1994,161.16
Tajikistan,1994,2.355
Tanzania,1994,2.063
Thailand,1994,133.299
Timor,1994,
Togo,1994,1.007
Tonga,1994,0.092
Trinidad and Tobago,1994,17.024
Tunisia,1994,15.777
Turkey,1994,167.433
Turkmenistan,1994,33.443
Turks and Caicos Islands,1994,0.044
Tuvalu,1994,0.007
Uganda,1994,0.708
Ukraine,1994,419.266
United Arab Emirates,1994,72.605
United Kingdom,1994,574.641
United States,1994,5358.824
Uruguay,1994,4.03
Uzbekistan,1994,107.98
Vanuatu,1994,0.062
Venezuela,1994,129.531
Vietnam,1994,26.169
Yemen,1994,8.982
Zambia,1994,2.393
Zimbabwe,1994,17.394
