0,1,2
Mexico,2019,435.512
Moldova,2019,5.156
Mongolia,2019,88.691
Montenegro,2019,2.645
Montserrat,2019,0.029
Morocco,2019,68.217
Mozambique,2019,7.288
Myanmar,2019,36.047
Namibia,2019,4.082
Nauru,2019,0.057
Nepal,2019,16.967
Netherlands,2019,153.6
New Caledonia,2019,8.706
New Zealand,2019,37.495
Nicaragua,2019,5.673
Niger,2019,1.853
Nigeria,2019,130.104
Niue,2019,0.011
North Korea,2019,29.379
North Macedonia,2019,7.975
Norway,2019,42.865
Oman,2019,60.757
Pakistan,2019,234.289
Palau,2019,0.219
Panama,2019,12.294
Papua New Guinea,2019,6.618
Paraguay,2019,8.525
Peru,2019,54.978
Philippines,2019,146.615
Poland,2019,319.521
Portugal,2019,47.629
Puerto Rico,2019,
Qatar,2019,115.037
Reunion,2019,4.588
Romania,2019,74.846
Russia,2019,1679.449
Rwanda,2019,1.187
Ryukyu Islands,2019,
Saint Helena,2019,0.011
Saint Kitts and Nevis,2019,0.24
Saint Lucia,2019,0.497
Saint Pierre and Miquelon,2019,0.057
Saint Vincent and the Grenadines,2019,0.236
Samoa,2019,0.245
Sao Tome and Principe,2019,0.126
Saudi Arabia,2019,622.413
Senegal,2019,11.266
Serbia,2019,49.338
Seychelles,2019,0.581
Sierra Leone,2019,0.961
Singapore,2019,45.705
Sint Maarten,2019,0.705
Slovakia,2019,33.773
Slovenia,2019,14.006
Solomon Islands,2019,0.298
Somalia,2019,0.665
South Africa,2019,475.923
South Korea,2019,648.025
South Sudan,2019,1.395
Spain,2019,251.499
Sri Lanka,2019,22.825
St. Kitts-Nevis-Anguilla,2019,
Sudan,2019,22.031
Suriname,2019,2.52
Sweden,2019,40.937
Switzerland,2019,36.742
Syria,2019,31.009
Taiwan,2019,275.333
Tajikistan,2019,8.634
Tanzania,2019,12.043
Thailand,2019,271.625
Timor,2019,0.525
Togo,2019,2.305
Tonga,2019,0.144
Trinidad and Tobago,2019,40.378
Tunisia,2019,30.011
Turkey,2019,399.345
Turkmenistan,2019,76.319
Turks and Caicos Islands,2019,0.229
Tuvalu,2019,0.008
Uganda,2019,5.721
Ukraine,2019,222.579
United Arab Emirates,2019,154.186
United Kingdom,2019,369.01
United States,2019,5255.816
Uruguay,2019,6.584
Uzbekistan,2019,114.199
Vanuatu,2019,0.181
Venezuela,2019,99.175
Vietnam,2019,260.312
Wallis and Futuna,2019,0.026
Yemen,2019,10.02
Zambia,2019,7.047
Zimbabwe,2019,10.949
