0,1,2
Madagascar,1992,0.981
Malawi,1992,0.786
Malaysia,1992,72.961
Maldives,1992,0.231
Mali,1992,0.463
Malta,1992,2.315
Marshall Islands,1992,0.077
Martinique,1992,1.733
Mauritania,1992,0.905
Mauritius,1992,1.707
Mayotte,1992,0.08
Mexico,1992,332.78
Moldova,1992,20.978
Mongolia,1992,10.994
Montenegro,1992,1.483
Montserrat,1992,0.029
Morocco,1992,24.737
Mozambique,1992,1.038
Myanmar,1992,4.842
Namibia,1992,1.15
Nauru,1992,0.121
Nepal,1992,1.233
Netherlands,1992,170.015
New Caledonia,1992,1.575
New Zealand,1992,28.275
Nicaragua,1992,2.373
Niger,1992,0.528
Nigeria,1992,46.265
Niue,1992,0.007
North Korea,1992,102.963
North Macedonia,1992,10.985
Norway,1992,34.468
Oman,1992,11.893
Pakistan,1992,72.015
Palau,1992,0.198
Panama,1992,4.112
Papua New Guinea,1992,2.191
Paraguay,1992,2.58
Peru,1992,20.986
Philippines,1992,48.293
Poland,1992,364.741
Portugal,1992,50.982
Puerto Rico,1992,
Qatar,1992,26.78
Reunion,1992,1.771
Romania,1992,130.235
Russia,1992,1957.886
Rwanda,1992,0.479
Ryukyu Islands,1992,
Saint Helena,1992,0.007
Saint Kitts and Nevis,1992,0.11
Saint Lucia,1992,0.213
Saint Pierre and Miquelon,1992,0.095
Saint Vincent and the Grenadines,1992,0.084
Samoa,1992,0.099
Sao Tome and Principe,1992,0.048
Saudi Arabia,1992,316.175
Senegal,1992,3.423
Serbia,1992,42.818
Seychelles,1992,0.172
Sierra Leone,1992,0.319
Singapore,1992,47.441
Sint Maarten,1992,0.363
Slovakia,1992,48.875
Slovenia,1992,13.873
Solomon Islands,1992,0.161
Somalia,1992,0.681
South Africa,1992,301.367
South Korea,1992,300.033
South Sudan,1992,0.363
Spain,1992,249.831
Sri Lanka,1992,5.106
St. Kitts-Nevis-Anguilla,1992,
Sudan,1992,3.989
Suriname,1992,2.03
Sweden,1992,57.495
Switzerland,1992,46.009
Syria,1992,42.562
Taiwan,1992,142.172
Tajikistan,1992,7.308
Tanzania,1992,2.178
Thailand,1992,105.964
Timor,1992,
Togo,1992,1.03
Tonga,1992,0.07
Trinidad and Tobago,1992,19.103
Tunisia,1992,14.891
Turkey,1992,163.922
Turkmenistan,1992,31.994
Turks and Caicos Islands,1992,0.033
Tuvalu,1992,0.007
Uganda,1992,0.798
Ukraine,1992,589.06
United Arab Emirates,1992,57.757
United Kingdom,1992,592.884
United States,1992,5167.481
Uruguay,1992,5.143
Uzbekistan,1992,110.984
Vanuatu,1992,0.062
Venezuela,1992,105.577
Vietnam,1992,21.466
Yemen,1992,9.874
Zambia,1992,2.425
Zimbabwe,1992,16.713
