0,1,2
Norway,2002,42.623
Oman,2002,25.235
Pakistan,2002,112.904
Palau,2002,0.213
Panama,2002,5.821
Papua New Guinea,2002,3.484
Paraguay,2002,3.857
Peru,2002,27.01
Philippines,2002,70.156
Poland,2002,306.584
Portugal,2002,69.749
Puerto Rico,2002,
Qatar,2002,40.703
Reunion,2002,3.334
Romania,2002,98.05
Russia,2002,1495.694
Rwanda,2002,0.519
Ryukyu Islands,2002,
Saint Helena,2002,0.011
Saint Kitts and Nevis,2002,0.198
Saint Lucia,2002,0.359
Saint Pierre and Miquelon,2002,0.059
Saint Vincent and the Grenadines,2002,0.187
Samoa,2002,0.161
Sao Tome and Principe,2002,0.059
Saudi Arabia,2002,325.698
Senegal,2002,4.437
Serbia,2002,51.019
Seychelles,2002,0.348
Sierra Leone,2002,0.502
Singapore,2002,47.093
Sint Maarten,2002,0.56
Slovakia,2002,41.975
Slovenia,2002,16.547
Solomon Islands,2002,0.245
Somalia,2002,0.586
South Africa,2002,356.357
South Korea,2002,476.789
South Sudan,2002,0.674
Spain,2002,333.447
Sri Lanka,2002,10.948
St. Kitts-Nevis-Anguilla,2002,
Sudan,2002,7.418
Suriname,2002,1.56
Sweden,2002,56.607
Switzerland,2002,43.468
Syria,2002,38.439
Taiwan,2002,237.65
Tajikistan,2002,1.877
Tanzania,2002,3.486
Thailand,2002,190.81
Timor,2002,0.161
Togo,2002,1.322
Tonga,2002,0.103
Trinidad and Tobago,2002,28.591
Tunisia,2002,20.559
Turkey,2002,220.978
Turkmenistan,2002,39.89
Turks and Caicos Islands,2002,0.099
Tuvalu,2002,0.011
Uganda,2002,1.446
Ukraine,2002,295.673
United Arab Emirates,2002,83.698
United Kingdom,2002,560.066
United States,2002,5946.771
Uruguay,2002,4.558
Uzbekistan,2002,127.518
Vanuatu,2002,0.084
Venezuela,2002,192.747
Vietnam,2002,68.499
Wallis and Futuna,2002,0.026
Yemen,2002,15.554
Zambia,2002,1.961
Zimbabwe,2002,11.896
